Date,Day,Month,Year,IMF_1,IMF_2,IMF_3,IMF_4,IMF_5,IMF_6,IMF_7,IMF_8
2011-06-20,20,6,2011,,,,,,,,
2011-06-21,21,6,2011,,,,,,,,
2011-06-22,22,6,2011,,,,,,,,
2011-06-23,23,6,2011,,,,,,,,
2011-06-24,24,6,2011,,,,,,,,
2011-06-25,25,6,2011,,,,,,,,
2011-06-26,26,6,2011,,,,,,,,
2011-06-27,27,6,2011,,,,,,,,
2011-06-28,28,6,2011,,,,,,,,
2011-06-29,29,6,2011,,,,,,,,
2011-06-30,30,6,2011,,,,,,,,
2012-01-01,1,1,2012,,,,,,,,
2012-01-02,2,1,2012,,,,,,,,
2012-01-03,3,1,2012,,,,,,,,
2012-01-04,4,1,2012,,,,,,,,
2012-01-05,5,1,2012,,,,,,,,
2012-01-06,6,1,2012,,,,,,,,
2012-01-07,7,1,2012,,,,,,,,
2012-01-08,8,1,2012,,,,,,,,
2012-01-09,9,1,2012,,,,,,,,
2012-01-10,10,1,2012,,,,,,,,
2012-01-11,11,1,2012,,,,,,,,
2012-01-12,12,1,2012,,,,,,,,
2012-01-13,13,1,2012,,,,,,,,
2012-01-14,14,1,2012,,,,,,,,
2012-01-15,15,1,2012,,,,,,,,
2012-01-16,16,1,2012,,,,,,,,
2012-01-17,17,1,2012,,,,,,,,
2012-01-18,18,1,2012,,,,,,,,
2012-01-19,19,1,2012,,,,,,,,
2012-01-20,20,1,2012,,,,,,,,
2012-01-21,21,1,2012,,,,,,,,
2012-01-22,22,1,2012,,,,,,,,
2012-01-23,23,1,2012,,,,,,,,
2012-01-24,24,1,2012,,,,,,,,
2012-01-25,25,1,2012,,,,,,,,
2012-01-26,26,1,2012,,,,,,,,
2012-01-27,27,1,2012,,,,,,,,
2012-01-28,28,1,2012,,,,,,,,
2012-01-29,29,1,2012,,,,,,,,
2012-01-30,30,1,2012,,,,,,,,
2012-01-31,31,1,2012,,,,,,,,
2012-02-01,1,2,2012,-2.161,-0.015,0.245,0.357,-1.463,-0.992,0.935,3.696
2012-02-02,2,2,2012,0.088,-1.319,0.09,0.213,-1.421,-1.027,0.932,3.694
2012-02-03,3,2,2012,2.272,-2.023,-0.059,0.07,-1.371,-1.061,0.929,3.692
2012-02-04,4,2,2012,,,,,,,,
2012-02-05,5,2,2012,,,,,,,,
2012-02-06,6,2,2012,,,,,,,,
2012-02-07,7,2,2012,,,,,,,,
2012-02-08,8,2,2012,,,,,,,,
2012-02-09,9,2,2012,1.705,-2.262,-0.184,-0.069,-1.313,-1.094,0.927,3.69
2012-02-10,10,2,2012,1.044,-2.114,-0.27,-0.2,-1.247,-1.125,0.924,3.688
2012-02-11,11,2,2012,0.522,-1.661,-0.319,-0.322,-1.173,-1.155,0.921,3.687
2012-02-12,12,2,2012,,,,,,,,
2012-02-13,13,2,2012,,,,,,,,
2012-02-14,14,2,2012,,,,,,,,
2012-02-15,15,2,2012,-0.59,-0.969,-0.34,-0.43,-1.09,-1.183,0.917,3.685
2012-02-16,16,2,2012,-1.414,-0.11,-0.342,-0.522,-0.999,-1.21,0.914,3.683
2012-02-17,17,2,2012,-1.07,0.793,-0.335,-0.596,-0.899,-1.235,0.911,3.681
2012-02-18,18,2,2012,,,,,,,,
2012-02-19,19,2,2012,,,,,,,,
2012-02-20,20,2,2012,0.949,1.39,-0.326,-0.65,-0.79,-1.259,0.907,3.679
2012-02-21,21,2,2012,0.504,1.368,-0.314,-0.685,-0.672,-1.281,0.903,3.677
2012-02-22,22,2,2012,-0.6,0.746,-0.272,-0.7,-0.547,-1.302,0.9,3.676
2012-02-23,23,2,2012,,,,,,,,
2012-02-24,24,2,2012,,,,,,,,
2012-02-25,25,2,2012,,,,,,,,
2012-02-26,26,2,2012,,,,,,,,
2012-02-27,27,2,2012,,,,,,,,
2012-02-28,28,2,2012,,,,,,,,
2012-02-29,29,2,2012,,,,,,,,
2012-03-01,1,3,2012,,,,,,,,
2012-03-02,2,3,2012,0.08,-0.241,-0.176,-0.696,-0.416,-1.32,0.896,3.674
2012-03-03,3,3,2012,0.443,-0.712,-0.006,-0.671,-0.28,-1.338,0.891,3.672
2012-03-04,4,3,2012,-0.442,-0.133,0.237,-0.626,-0.14,-1.353,0.887,3.67
2012-03-05,5,3,2012,,,,,,,,
2012-03-06,6,3,2012,,,,,,,,
2012-03-07,7,3,2012,,,,,,,,
2012-03-08,8,3,2012,,,,,,,,
2012-03-09,9,3,2012,0.483,0.423,0.468,-0.559,0.001,-1.367,0.883,3.668
2012-03-10,10,3,2012,-0.578,0.255,0.585,-0.471,0.143,-1.379,0.878,3.666
2012-03-11,11,3,2012,-0.522,-0.159,0.511,-0.362,0.283,-1.389,0.874,3.665
2012-03-12,12,3,2012,,,,,,,,
2012-03-13,13,3,2012,,,,,,,,
2012-03-14,14,3,2012,,,,,,,,
2012-03-15,15,3,2012,,,,,,,,
2012-03-16,16,3,2012,0.03,-0.263,0.217,-0.239,0.421,-1.397,0.869,3.663
2012-03-17,17,3,2012,0.807,-0.003,-0.268,-0.112,0.555,-1.404,0.864,3.661
2012-03-18,18,3,2012,0.876,0.375,-0.752,0.007,0.684,-1.408,0.859,3.659
2012-03-19,19,3,2012,,,,,,,,
2012-03-20,20,3,2012,,,,,,,,
2012-03-21,21,3,2012,,,,,,,,
2012-03-22,22,3,2012,,,,,,,,
2012-03-23,23,3,2012,0.354,0.542,-1.01,0.108,0.805,-1.411,0.854,3.657
2012-03-24,24,3,2012,-0.604,0.236,-0.924,0.181,0.918,-1.411,0.849,3.655
2012-03-25,25,3,2012,-0.284,-0.493,-0.557,0.227,1.02,-1.41,0.843,3.653
2012-03-26,26,3,2012,,,,,,,,
2012-03-27,27,3,2012,,,,,,,,
2012-03-28,28,3,2012,,,,,,,,
2012-03-29,29,3,2012,,,,,,,,
2012-03-30,30,3,2012,0.126,-1.154,-0.013,0.245,1.112,-1.406,0.838,3.651
2012-03-31,31,3,2012,-0.463,-1.251,0.604,0.24,1.19,-1.401,0.832,3.65
2012-04-01,1,4,2012,-1.631,-0.493,1.179,0.211,1.254,-1.393,0.826,3.648
2012-04-02,2,4,2012,,,,,,,,
2012-04-03,3,4,2012,,,,,,,,
2012-04-04,4,4,2012,,,,,,,,
2012-04-05,5,4,2012,,,,,,,,
2012-04-06,6,4,2012,,,,,,,,
2012-04-07,7,4,2012,,,,,,,,
2012-04-08,8,4,2012,1.668,1.011,1.575,0.161,1.301,-1.383,0.82,3.646
2012-04-09,9,4,2012,1.154,1.785,1.65,0.091,1.332,-1.371,0.814,3.644
2012-04-10,10,4,2012,1.473,0.87,1.313,0.004,1.346,-1.357,0.808,3.642
2012-04-11,11,4,2012,,,,,,,,
2012-04-12,12,4,2012,,,,,,,,
2012-04-13,13,4,2012,,,,,,,,
2012-04-14,14,4,2012,,,,,,,,
2012-04-15,15,4,2012,,,,,,,,
2012-04-16,16,4,2012,-1.858,-0.574,0.68,-0.091,1.342,-1.34,0.801,3.64
2012-04-17,17,4,2012,0.371,-1.536,-0.085,-0.182,1.32,-1.322,0.795,3.638
2012-04-18,18,4,2012,1.94,-1.872,-0.816,-0.256,1.28,-1.301,0.788,3.636
2012-04-19,19,4,2012,,,,,,,,
2012-04-20,20,4,2012,,,,,,,,
2012-04-21,21,4,2012,,,,,,,,
2012-04-22,22,4,2012,1.287,-1.683,-1.36,-0.303,1.221,-1.278,0.781,3.634
2012-04-23,23,4,2012,0.538,-1.183,-1.643,-0.309,1.142,-1.253,0.774,3.633
2012-04-24,24,4,2012,-0.425,-0.533,-1.693,-0.266,1.045,-1.226,0.767,3.631
2012-04-25,25,4,2012,,,,,,,,
2012-04-26,26,4,2012,,,,,,,,
2012-04-27,27,4,2012,,,,,,,,
2012-04-28,28,4,2012,,,,,,,,
2012-04-29,29,4,2012,-1.755,0.157,-1.552,-0.172,0.93,-1.197,0.76,3.629
2012-04-30,30,4,2012,-0.738,0.714,-1.252,-0.036,0.799,-1.167,0.753,3.627
2012-05-01,1,5,2012,-0.227,1.033,-0.825,0.129,0.654,-1.134,0.746,3.625
2012-05-02,2,5,2012,,,,,,,,
2012-05-03,3,5,2012,,,,,,,,
2012-05-04,4,5,2012,,,,,,,,
2012-05-05,5,5,2012,,,,,,,,
2012-05-06,6,5,2012,,,,,,,,
2012-05-07,7,5,2012,1.384,0.948,-0.303,0.31,0.499,-1.1,0.738,3.623
2012-05-08,8,5,2012,0.613,0.409,0.259,0.495,0.338,-1.065,0.73,3.621
2012-05-09,9,5,2012,0.452,-0.253,0.743,0.671,0.172,-1.028,0.723,3.619
2012-05-10,10,5,2012,,,,,,,,
2012-05-11,11,5,2012,,,,,,,,
2012-05-12,12,5,2012,,,,,,,,
2012-05-13,13,5,2012,,,,,,,,
2012-05-14,14,5,2012,,,,,,,,
2012-05-15,15,5,2012,-0.956,-0.606,0.988,0.825,0.006,-0.99,0.715,3.617
2012-05-16,16,5,2012,-0.691,-0.345,0.877,0.944,-0.157,-0.95,0.707,3.615
2012-05-17,17,5,2012,0.703,0.187,0.513,1.01,-0.316,-0.909,0.699,3.613
2012-05-18,18,5,2012,,,,,,,,
2012-05-19,19,5,2012,,,,,,,,
2012-05-20,20,5,2012,,,,,,,,
2012-05-21,21,5,2012,,,,,,,,
2012-05-22,22,5,2012,-0.597,0.459,0.06,1.012,-0.469,-0.867,0.691,3.612
2012-05-23,23,5,2012,-0.299,0.114,-0.308,0.939,-0.614,-0.824,0.682,3.61
2012-05-24,24,5,2012,0.438,-0.392,-0.48,0.782,-0.75,-0.78,0.674,3.608
2012-05-25,25,5,2012,,,,,,,,
2012-05-26,26,5,2012,,,,,,,,
2012-05-27,27,5,2012,,,,,,,,
2012-05-28,28,5,2012,,,,,,,,
2012-05-29,29,5,2012,-0.386,-0.414,-0.396,0.536,-0.876,-0.735,0.665,3.606
2012-05-30,30,5,2012,0.129,0.014,-0.137,0.214,-0.991,-0.69,0.657,3.604
2012-05-31,31,5,2012,0.326,0.388,0.136,-0.162,-1.095,-0.643,0.648,3.602
2012-06-01,1,6,2012,,,,,,,,
2012-06-02,2,6,2012,,,,,,,,
2012-06-03,3,6,2012,,,,,,,,
2012-06-04,4,6,2012,,,,,,,,
2012-06-05,5,6,2012,-0.248,0.28,0.283,-0.573,-1.185,-0.596,0.639,3.6
2012-06-06,6,6,2012,-0.296,-0.026,0.299,-0.996,-1.262,-0.548,0.63,3.598
2012-06-07,7,6,2012,0.293,-0.192,0.215,-1.409,-1.324,-0.5,0.621,3.596
2012-06-08,8,6,2012,,,,,,,,
2012-06-09,9,6,2012,,,,,,,,
2012-06-10,10,6,2012,,,,,,,,
2012-06-11,11,6,2012,,,,,,,,
2012-06-12,12,6,2012,-0.298,-0.257,0.062,-1.792,-1.37,-0.451,0.612,3.594
2012-06-13,13,6,2012,0.158,-0.204,-0.125,-2.124,-1.399,-0.402,0.603,3.592
2012-06-14,14,6,2012,0.229,0.132,-0.299,-2.385,-1.41,-0.352,0.594,3.591
2012-06-15,15,6,2012,,,,,,,,
2012-06-16,16,6,2012,,,,,,,,
2012-06-17,17,6,2012,,,,,,,,
2012-06-18,18,6,2012,,,,,,,,
2012-06-19,19,6,2012,,,,,,,,
2012-06-20,20,6,2012,,,,,,,,
2012-06-21,21,6,2012,,,,,,,,
2012-06-22,22,6,2012,,,,,,,,
2012-06-23,23,6,2012,0.277,0.411,-0.404,-2.553,-1.401,-0.303,0.585,3.589
2012-06-24,24,6,2012,0.229,0.43,-0.385,-2.61,-1.373,-0.253,0.575,3.587
2012-06-25,25,6,2012,0.084,0.149,-0.209,-2.545,-1.326,-0.203,0.566,3.585
2012-06-26,26,6,2012,,,,,,,,
2012-06-27,27,6,2012,-0.061,-0.278,0.079,-2.364,-1.261,-0.153,0.556,3.583
2012-06-28,28,6,2012,-0.359,-0.696,0.39,-2.078,-1.18,-0.103,0.546,3.581
2012-06-29,29,6,2012,-0.835,-1.072,0.627,-1.697,-1.085,-0.053,0.536,3.579
2012-06-30,30,6,2012,,,,,,,,
2013-01-01,1,1,2013,,,,,,,,
2013-01-02,2,1,2013,,,,,,,,
2013-01-03,3,1,2013,,,,,,,,
2013-01-04,4,1,2013,,,,,,,,
2013-01-05,5,1,2013,,,,,,,,
2013-01-06,6,1,2013,,,,,,,,
2013-01-07,7,1,2013,,,,,,,,
2013-01-08,8,1,2013,,,,,,,,
2013-01-09,9,1,2013,,,,,,,,
2013-01-10,10,1,2013,,,,,,,,
2013-01-11,11,1,2013,,,,,,,,
2013-01-12,12,1,2013,,,,,,,,
2013-01-13,13,1,2013,,,,,,,,
2013-01-14,14,1,2013,,,,,,,,
2013-01-15,15,1,2013,,,,,,,,
2013-01-16,16,1,2013,,,,,,,,
2013-01-17,17,1,2013,,,,,,,,
2013-01-18,18,1,2013,,,,,,,,
2013-01-19,19,1,2013,,,,,,,,
2013-01-20,20,1,2013,,,,,,,,
2013-01-21,21,1,2013,,,,,,,,
2013-01-22,22,1,2013,,,,,,,,
2013-01-23,23,1,2013,,,,,,,,
2013-01-24,24,1,2013,,,,,,,,
2013-01-25,25,1,2013,,,,,,,,
2013-01-26,26,1,2013,,,,,,,,
2013-01-27,27,1,2013,,,,,,,,
2013-01-28,28,1,2013,,,,,,,,
2013-01-29,29,1,2013,,,,,,,,
2013-01-30,30,1,2013,,,,,,,,
2013-01-31,31,1,2013,,,,,,,,
2013-02-01,1,2,2013,,,,,,,,
2013-02-02,2,2,2013,,,,,,,,
2013-02-03,3,2,2013,0.882,-1.363,0.686,-1.228,-0.977,-0.004,0.527,3.577
2013-02-04,4,2,2013,-0.162,-1.209,0.476,-0.686,-0.857,0.046,0.517,3.575
2013-02-05,5,2,2013,-0.904,-0.03,0.073,-0.085,-0.729,0.095,0.507,3.573
2013-02-06,6,2,2013,,,,,,,,
2013-02-07,7,2,2013,,,,,,,,
2013-02-08,8,2,2013,,,,,,,,
2013-02-09,9,2,2013,,,,,,,,
2013-02-10,10,2,2013,0.892,1.936,-0.399,0.551,-0.593,0.144,0.496,3.571
2013-02-11,11,2,2013,-0.89,2.408,-0.808,1.191,-0.451,0.193,0.486,3.569
2013-02-12,12,2,2013,0.925,0.722,-1.032,1.805,-0.304,0.242,0.476,3.568
2013-02-13,13,2,2013,,,,,,,,
2013-02-14,14,2,2013,,,,,,,,
2013-02-15,15,2,2013,,,,,,,,
2013-02-16,16,2,2013,,,,,,,,
2013-02-17,17,2,2013,,,,,,,,
2013-02-18,18,2,2013,,,,,,,,
2013-02-19,19,2,2013,-1.006,-1.424,-0.999,2.363,-0.155,0.29,0.466,3.566
2013-02-20,20,2,2013,1.106,-3.052,-0.655,2.85,-0.005,0.337,0.455,3.564
2013-02-21,21,2,2013,-1.178,-1.603,-0.003,3.249,0.144,0.384,0.445,3.562
2013-02-22,22,2,2013,,,,,,,,
2013-02-23,23,2,2013,,,,,,,,
2013-02-24,24,2,2013,,,,,,,,
2013-02-25,25,2,2013,,,,,,,,
2013-02-26,26,2,2013,1.187,2.211,0.742,3.545,0.29,0.43,0.434,3.56
2013-02-27,27,2,2013,-1.136,3.311,1.312,3.723,0.433,0.476,0.424,3.558
2013-02-28,28,2,2013,-0.863,1.438,1.497,3.769,0.57,0.521,0.413,3.556
2013-03-01,1,3,2013,0.982,-1.795,1.321,3.671,0.699,0.565,0.402,3.554
2013-03-02,2,3,2013,,,,,,,,
2013-03-03,3,3,2013,,,,,,,,
2013-03-04,4,3,2013,,,,,,,,
2013-03-05,5,3,2013,-0.943,-3.121,0.844,3.446,0.821,0.608,0.391,3.552
2013-03-06,6,3,2013,0.947,-1.916,0.139,3.114,0.934,0.651,0.381,3.55
2013-03-07,7,3,2013,-0.977,0.571,-0.637,2.693,1.04,0.692,0.37,3.548
2013-03-08,8,3,2013,,,,,,,,
2013-03-09,9,3,2013,,,,,,,,
2013-03-10,10,3,2013,,,,,,,,
2013-03-11,11,3,2013,-0.307,2.332,-1.305,2.205,1.137,0.733,0.359,3.547
2013-03-12,12,3,2013,0.09,2.457,-1.706,1.668,1.226,0.772,0.348,3.545
2013-03-13,13,3,2013,1.035,1.051,-1.788,1.104,1.308,0.811,0.337,3.543
2013-03-14,14,3,2013,,,,,,,,
2013-03-15,15,3,2013,,,,,,,,
2013-03-16,16,3,2013,,,,,,,,
2013-03-17,17,3,2013,,,,,,,,
2013-03-18,18,3,2013,,,,,,,,
2013-03-19,19,3,2013,-1.005,-1.113,-1.608,0.53,1.382,0.848,0.326,3.541
2013-03-20,20,3,2013,-0.234,-1.971,-1.239,-0.041,1.448,0.884,0.314,3.539
2013-03-21,21,3,2013,-0.769,-0.645,-0.752,-0.6,1.506,0.919,0.303,3.537
2013-03-22,22,3,2013,,,,,,,,
2013-03-23,23,3,2013,,,,,,,,
2013-03-24,24,3,2013,,,,,,,,
2013-03-25,25,3,2013,,,,,,,,
2013-03-26,26,3,2013,,,,,,,,
2013-03-27,27,3,2013,,,,,,,,
2013-03-28,28,3,2013,0.788,1.122,-0.212,-1.134,1.556,0.952,0.292,3.535
2013-03-29,29,3,2013,0.06,1.661,0.314,-1.632,1.599,0.984,0.281,3.533
2013-03-30,30,3,2013,0.393,1.169,0.769,-2.081,1.634,1.015,0.269,3.531
2013-03-31,31,3,2013,,,,,,,,
2013-04-01,1,4,2013,-0.061,0.404,1.134,-2.47,1.661,1.044,0.258,3.53
2013-04-02,2,4,2013,-0.386,-0.353,1.399,-2.787,1.681,1.072,0.246,3.528
2013-04-03,3,4,2013,-0.016,-1.068,1.556,-3.025,1.693,1.098,0.235,3.526
2013-04-04,4,4,2013,0.331,-1.523,1.601,-3.177,1.698,1.123,0.224,3.524
2013-04-05,5,4,2013,0.065,-1.43,1.53,-3.24,1.696,1.145,0.212,3.522
2013-04-06,6,4,2013,-0.263,-0.836,1.345,-3.218,1.686,1.166,0.2,3.52
2013-04-07,7,4,2013,0.209,-0.019,1.071,-3.122,1.669,1.186,0.189,3.518
2013-04-08,8,4,2013,0.195,0.789,0.735,-2.96,1.645,1.203,0.177,3.516
2013-04-09,9,4,2013,-0.062,1.324,0.367,-2.743,1.615,1.219,0.165,3.515
2013-04-10,10,4,2013,-0.052,1.56,-0.006,-2.481,1.58,1.233,0.154,3.513
2013-04-11,11,4,2013,-0.171,1.673,-0.357,-2.184,1.54,1.246,0.142,3.511
2013-04-12,12,4,2013,0.063,1.678,-0.67,-1.862,1.495,1.257,0.13,3.509
2013-04-13,13,4,2013,0.196,1.432,-0.941,-1.524,1.445,1.267,0.119,3.507
2013-04-14,14,4,2013,0.007,0.855,-1.159,-1.182,1.392,1.275,0.107,3.505
2013-04-15,15,4,2013,-0.053,0.092,-1.309,-0.846,1.336,1.282,0.095,3.503
2013-04-16,16,4,2013,-0.306,-0.638,-1.381,-0.523,1.277,1.287,0.083,3.502
2013-04-17,17,4,2013,0.014,-1.207,-1.364,-0.22,1.215,1.291,0.071,3.5
2013-04-18,18,4,2013,-0.163,-1.445,-1.254,0.061,1.151,1.293,0.059,3.498
2013-04-19,19,4,2013,0.154,-1.645,-1.051,0.318,1.086,1.294,0.048,3.496
2013-04-20,20,4,2013,0.648,-1.786,-0.756,0.55,1.019,1.294,0.036,3.494
2013-04-21,21,4,2013,-0.713,-1.623,-0.379,0.754,0.953,1.293,0.024,3.492
2013-04-22,22,4,2013,-0.049,-0.808,0.05,0.929,0.886,1.29,0.012,3.491
2013-04-23,23,4,2013,0.754,0.283,0.497,1.073,0.819,1.286,-0.0,3.489
2013-04-24,24,4,2013,0.129,1.149,0.93,1.184,0.753,1.28,-0.012,3.487
2013-04-25,25,4,2013,-0.36,1.663,1.314,1.26,0.688,1.274,-0.024,3.485
2013-04-26,26,4,2013,-0.618,1.765,1.616,1.299,0.624,1.266,-0.036,3.483
2013-04-27,27,4,2013,-0.323,1.46,1.808,1.301,0.563,1.258,-0.048,3.481
2013-04-28,28,4,2013,0.02,0.856,1.891,1.263,0.502,1.248,-0.06,3.48
2013-04-29,29,4,2013,0.375,0.081,1.865,1.192,0.444,1.237,-0.072,3.478
2013-04-30,30,4,2013,-0.3,-0.726,1.73,1.092,0.386,1.225,-0.084,3.476
2013-05-01,1,5,2013,0.147,-1.424,1.488,0.969,0.329,1.212,-0.096,3.474
2013-05-02,2,5,2013,0.183,-1.786,1.139,0.827,0.273,1.198,-0.108,3.472
2013-05-03,3,5,2013,0.044,-1.756,0.687,0.673,0.218,1.184,-0.12,3.471
2013-05-04,4,5,2013,0.056,-1.384,0.15,0.51,0.163,1.168,-0.132,3.469
2013-05-05,5,5,2013,0.02,-0.712,-0.435,0.345,0.107,1.151,-0.144,3.467
2013-05-06,6,5,2013,-0.085,0.129,-1.022,0.183,0.052,1.134,-0.156,3.465
2013-05-07,7,5,2013,-0.044,0.972,-1.563,0.028,-0.004,1.116,-0.168,3.464
2013-05-08,8,5,2013,0.099,1.608,-2.01,-0.113,-0.061,1.097,-0.18,3.462
2013-05-09,9,5,2013,-0.113,1.857,-2.334,-0.236,-0.119,1.077,-0.192,3.46
2013-05-10,10,5,2013,0.115,1.719,-2.531,-0.335,-0.178,1.056,-0.204,3.458
2013-05-11,11,5,2013,0.148,1.331,-2.61,-0.406,-0.239,1.035,-0.216,3.457
2013-05-12,12,5,2013,-0.156,0.841,-2.581,-0.444,-0.301,1.013,-0.228,3.455
2013-05-13,13,5,2013,-0.208,0.365,-2.445,-0.451,-0.365,0.991,-0.24,3.453
2013-05-14,14,5,2013,0.171,-0.07,-2.205,-0.432,-0.431,0.968,-0.252,3.451
2013-05-15,15,5,2013,0.271,-0.45,-1.864,-0.389,-0.499,0.944,-0.264,3.45
2013-05-16,16,5,2013,0.252,-0.825,-1.422,-0.327,-0.569,0.92,-0.276,3.448
2013-05-17,17,5,2013,0.185,-1.159,-0.889,-0.251,-0.639,0.895,-0.288,3.446
2013-05-18,18,5,2013,-0.069,-1.397,-0.275,-0.163,-0.711,0.87,-0.299,3.444
2013-05-19,19,5,2013,-0.333,-1.485,0.395,-0.069,-0.782,0.844,-0.311,3.443
2013-05-20,20,5,2013,0.329,-1.311,1.072,0.028,-0.854,0.818,-0.323,3.441
2013-05-21,21,5,2013,-0.315,-0.668,1.689,0.124,-0.925,0.791,-0.335,3.439
2013-05-22,22,5,2013,0.295,0.361,2.17,0.214,-0.996,0.764,-0.347,3.438
2013-05-23,23,5,2013,-0.272,0.984,2.443,0.295,-1.065,0.737,-0.359,3.436
2013-05-24,24,5,2013,0.007,0.837,2.454,0.362,-1.132,0.709,-0.37,3.434
2013-05-25,25,5,2013,0.214,0.31,2.229,0.412,-1.198,0.681,-0.382,3.433
2013-05-26,26,5,2013,0.165,-0.158,1.818,0.446,-1.261,0.653,-0.394,3.431
2013-05-27,27,5,2013,-0.201,-0.359,1.27,0.463,-1.321,0.625,-0.405,3.429
2013-05-28,28,5,2013,0.19,-0.318,0.636,0.463,-1.378,0.596,-0.417,3.428
2013-05-29,29,5,2013,-0.18,-0.173,-0.027,0.448,-1.432,0.568,-0.429,3.426
2013-05-30,30,5,2013,-0.093,-0.013,-0.65,0.416,-1.482,0.539,-0.44,3.424
2013-05-31,31,5,2013,0.166,0.069,-1.155,0.369,-1.529,0.51,-0.452,3.423
2013-06-01,1,6,2013,,,,,,,,
2013-06-02,2,6,2013,,,,,,,,
2013-06-03,3,6,2013,,,,,,,,
2013-06-04,4,6,2013,,,,,,,,
2013-06-05,5,6,2013,,,,,,,,
2013-06-06,6,6,2013,,,,,,,,
2013-06-07,7,6,2013,,,,,,,,
2013-06-08,8,6,2013,,,,,,,,
2013-06-09,9,6,2013,,,,,,,,
2013-06-10,10,6,2013,,,,,,,,
2013-06-11,11,6,2013,,,,,,,,
2013-06-12,12,6,2013,,,,,,,,
2013-06-13,13,6,2013,,,,,,,,
2013-06-14,14,6,2013,,,,,,,,
2013-06-15,15,6,2013,,,,,,,,
2013-06-16,16,6,2013,,,,,,,,
2013-06-17,17,6,2013,,,,,,,,
2013-06-18,18,6,2013,,,,,,,,
2013-06-19,19,6,2013,,,,,,,,
2013-06-20,20,6,2013,,,,,,,,
2013-06-21,21,6,2013,,,,,,,,
2013-06-22,22,6,2013,,,,,,,,
2013-06-23,23,6,2013,,,,,,,,
2013-06-24,24,6,2013,,,,,,,,
2013-06-25,25,6,2013,,,,,,,,
2013-06-26,26,6,2013,,,,,,,,
2013-06-27,27,6,2013,,,,,,,,
2013-06-28,28,6,2013,,,,,,,,
2013-06-29,29,6,2013,,,,,,,,
2013-06-30,30,6,2013,,,,,,,,
2014-01-01,1,1,2014,,,,,,,,
2014-01-02,2,1,2014,,,,,,,,
2014-01-03,3,1,2014,,,,,,,,
2014-01-04,4,1,2014,,,,,,,,
2014-01-05,5,1,2014,,,,,,,,
2014-01-06,6,1,2014,,,,,,,,
2014-01-07,7,1,2014,,,,,,,,
2014-01-08,8,1,2014,,,,,,,,
2014-01-09,9,1,2014,,,,,,,,
2014-01-10,10,1,2014,,,,,,,,
2014-01-11,11,1,2014,,,,,,,,
2014-01-12,12,1,2014,,,,,,,,
2014-01-13,13,1,2014,,,,,,,,
2014-01-14,14,1,2014,,,,,,,,
2014-01-15,15,1,2014,,,,,,,,
2014-01-16,16,1,2014,,,,,,,,
2014-01-17,17,1,2014,,,,,,,,
2014-01-18,18,1,2014,,,,,,,,
2014-01-19,19,1,2014,,,,,,,,
2014-01-20,20,1,2014,,,,,,,,
2014-01-21,21,1,2014,,,,,,,,
2014-01-22,22,1,2014,,,,,,,,
2014-01-23,23,1,2014,,,,,,,,
2014-01-24,24,1,2014,,,,,,,,
2014-01-25,25,1,2014,,,,,,,,
2014-01-26,26,1,2014,,,,,,,,
2014-01-27,27,1,2014,,,,,,,,
2014-01-28,28,1,2014,,,,,,,,
2014-01-29,29,1,2014,,,,,,,,
2014-01-30,30,1,2014,,,,,,,,
2014-01-31,31,1,2014,,,,,,,,
2014-02-01,1,2,2014,-0.167,-0.021,-1.485,0.306,-1.571,0.481,-0.463,3.421
2014-02-02,2,2,2014,0.1,-0.038,-1.678,0.229,-1.608,0.452,-0.475,3.419
2014-02-03,3,2,2014,-0.09,0.105,-1.765,0.136,-1.64,0.423,-0.486,3.418
2014-02-04,4,2,2014,0.056,0.119,-1.749,0.03,-1.667,0.394,-0.498,3.416
2014-02-05,5,2,2014,0.212,0.028,-1.63,-0.09,-1.689,0.365,-0.509,3.414
2014-02-06,6,2,2014,0.326,-0.126,-1.405,-0.218,-1.704,0.336,-0.52,3.413
2014-02-07,7,2,2014,0.311,-0.267,-1.068,-0.348,-1.714,0.307,-0.532,3.411
2014-02-08,8,2,2014,0.071,-0.308,-0.617,-0.473,-1.717,0.278,-0.543,3.41
2014-02-09,9,2,2014,-0.443,-0.181,-0.076,-0.589,-1.714,0.249,-0.554,3.408
2014-02-10,10,2,2014,-0.534,0.09,0.474,-0.689,-1.703,0.221,-0.565,3.406
2014-02-11,11,2,2014,0.555,0.339,0.937,-0.767,-1.685,0.193,-0.577,3.405
2014-02-12,12,2,2014,0.067,0.309,1.22,-0.817,-1.659,0.165,-0.588,3.403
2014-02-13,13,2,2014,-0.545,0.102,1.262,-0.834,-1.625,0.137,-0.599,3.402
2014-02-14,14,2,2014,-0.476,-0.116,1.089,-0.814,-1.583,0.109,-0.61,3.4
2014-02-15,15,2,2014,0.275,-0.294,0.754,-0.761,-1.533,0.082,-0.621,3.399
2014-02-16,16,2,2014,0.45,-0.323,0.308,-0.68,-1.475,0.054,-0.632,3.397
2014-02-17,17,2,2014,0.25,-0.157,-0.188,-0.575,-1.411,0.027,-0.642,3.396
2014-02-18,18,2,2014,-0.103,0.113,-0.659,-0.45,-1.341,0.0,-0.653,3.394
2014-02-19,19,2,2014,-0.365,0.365,-1.025,-0.311,-1.266,-0.026,-0.664,3.393
